Data,Produto,Vendedor,Quantidade,Valor
2026-06-30,Headset,Diego,6,2680
2024-06-25,Teclado,Lucas,6,4545
2024-01-04,Mouse,Thiago,6,2585
2026-02-20,Notebook,Felipe,7,1786
2024-08-27,Headset,Lucas,3,4570
2024-10-18,Teclado,Larissa,9,306
2026-10-30,Monitor,Diego,8,4103
2026-04-24,Headset,Vanessa,4,1057
2024-12-12,Headset,Rodrigo,10,322
2026-11-25,Teclado,Thiago,1,4612
2025-03-12,Mouse,Priscila,1,315
2025-06-19,Mouse,Marcelo,3,1835
2026-01-19,Monitor,Eduardo,7,1100
2025-10-23,Notebook,Carlos,2,3644
2026-06-10,Monitor,André,5,4209
2025-09-13,Mouse,Lucas,5,1322
2025-11-18,Headset,Felipe,9,3522
2026-02-09,Mouse,Aline,4,706
2024-04-13,Monitor,Tatiane,10,1342
2025-06-24,Notebook,Fernanda,9,560
2026-12-05,Monitor,Lucas,7,4677
2026-05-09,Mouse,Fernanda,7,3963
2024-09-02,Notebook,João,2,103
2026-06-01,Monitor,Juliana,9,1568
2026-07-01,Mouse,Patrícia,4,3342
2026-11-19,Monitor,Fernanda,4,3563
2026-02-10,Teclado,João,3,2306
2024-08-22,Teclado,Bruno,4,2506
2025-05-09,Monitor,Vanessa,3,2952
2025-04-11,Headset,Thiago,4,2866
2026-10-11,Notebook,Thiago,3,4333
2025-07-08,Monitor,Aline,10,4571
2026-08-27,Headset,Diego,10,4613
2026-05-19,Headset,Mariana,1,2630
2024-04-26,Mouse,Patrícia,6,756
2025-04-07,Mouse,Maria,10,1971
2024-03-13,Notebook,André,5,3620
2026-06-08,Teclado,Aline,6,3214
2025-05-09,Notebook,Mariana,7,471
2025-11-01,Mouse,Priscila,1,1207
2024-08-21,Teclado,Gabriel,2,4593
2025-09-14,Monitor,Eduardo,6,2594
2026-01-03,Notebook,Juliana,1,4114
2024-05-11,Monitor,Felipe,9,3346
2026-02-15,Notebook,Juliana,6,1580
2026-12-28,Headset,Beatriz,7,2971
2025-06-08,Mouse,Priscila,2,4593
2024-04-28,Monitor,Vanessa,2,2587
2024-02-05,Monitor,Diego,2,1128
2024-08-08,Teclado,Mariana,6,2777
2026-12-17,Notebook,Fernanda,4,3291
2025-01-14,Notebook,Vinícius,7,1182
2026-04-16,Teclado,Tatiane,7,3688
2025-08-15,Notebook,Priscila,7,2425
2026-06-18,Notebook,Carlos,4,2321
2024-04-25,Headset,Ana,3,2649
2024-08-20,Headset,Fernanda,6,762
2025-10-12,Teclado,Juliana,2,199
2024-12-01,Notebook,Rafael,6,570
2026-04-12,Mouse,Thiago,4,266
2024-03-04,Notebook,Thiago,5,4099
2026-03-14,Teclado,Priscila,4,3377
2024-04-14,Monitor,Larissa,7,2020
2025-12-13,Mouse,Camila,1,3730
2025-12-09,Headset,Felipe,8,3923
2024-05-30,Monitor,Juliana,3,2551
2025-03-30,Teclado,Gabriel,3,2901
2025-05-25,Teclado,Felipe,6,674
2024-09-16,Mouse,Amanda,5,2800
2025-03-13,Mouse,Rafael,8,4149
2024-01-29,Notebook,Diego,7,426
2024-07-04,Monitor,Renata,5,3828
2024-07-31,Headset,Rodrigo,5,113
2024-09-10,Mouse,Felipe,7,1514
2024-08-22,Monitor,Ana,7,4348
2024-03-30,Teclado,Fernanda,2,1027
2026-11-14,Monitor,Mariana,6,1286
2026-04-30,Monitor,Tatiane,10,558
2026-07-03,Monitor,Beatriz,7,699
2024-09-06,Mouse,Aline,3,3944
2024-10-12,Notebook,Rafael,6,4557
2024-09-23,Headset,Pedro,5,2529
2026-08-30,Monitor,Vinícius,10,173
2024-04-19,Headset,Vanessa,1,244
2024-07-18,Mouse,João,5,1225
2026-05-29,Teclado,Lucas,8,1666
2026-09-20,Mouse,Maria,7,2129
2025-02-07,Notebook,Pedro,5,4793
2024-03-09,Headset,Mariana,3,3906
2024-02-10,Mouse,Larissa,6,759
2025-11-01,Monitor,Tatiane,1,4378
2025-07-04,Monitor,Beatriz,9,4808
2026-04-17,Notebook,Thiago,6,233
2026-11-08,Mouse,Patrícia,3,4356
2026-08-25,Notebook,Juliana,8,3703
2025-06-01,Headset,Eduardo,7,3192
2024-04-06,Mouse,Patrícia,10,1261
2025-03-25,Headset,Eduardo,9,2684
2024-06-22,Monitor,Juliana,1,4507
2025-03-24,Mouse,Bruno,9,429
2025-12-13,Monitor,Larissa,6,3366
2024-11-08,Teclado,Larissa,7,1417
2024-07-21,Mouse,Eduardo,8,4104
2026-06-01,Monitor,Gabriel,8,3220
2026-05-06,Teclado,Diego,1,150
2024-01-27,Notebook,Maria,4,591
2024-10-05,Headset,André,4,175
2025-12-11,Monitor,Bruno,10,1350
2025-09-14,Monitor,Tatiane,7,1090
2025-11-14,Headset,Camila,7,4620
2025-01-22,Teclado,Pedro,3,826
2026-10-12,Headset,Beatriz,10,4724
2024-03-31,Notebook,Fernanda,9,2613
2024-10-03,Mouse,Eduardo,3,2215
2026-03-17,Mouse,Aline,5,3021
2025-04-18,Teclado,Ana,7,3423
2025-05-20,Mouse,Beatriz,4,2419
2024-04-13,Monitor,Vanessa,2,2210
2026-04-03,Monitor,Fernanda,7,1069
2025-09-23,Teclado,Eduardo,4,3842
2024-10-14,Monitor,Carlos,9,1584
2024-04-09,Notebook,Ana,7,3463
2024-05-09,Monitor,Vinícius,5,154
2026-10-23,Monitor,Lucas,8,3992
2026-08-08,Teclado,Thiago,8,1319
2024-01-27,Monitor,Diego,10,3305
2025-02-22,Monitor,Pedro,7,625
2026-01-31,Mouse,Tatiane,5,780
2026-07-02,Headset,Beatriz,3,1584
2025-10-26,Notebook,Priscila,10,2013
2024-02-28,Teclado,Vinícius,2,2006
2026-10-14,Mouse,Diego,3,2149
2024-05-27,Headset,Eduardo,1,3793
2026-07-31,Headset,Renata,3,407
2024-05-24,Monitor,Pedro,5,3069
2026-03-04,Notebook,Fernanda,1,1059
2024-12-02,Notebook,Fernanda,3,276
2024-11-22,Headset,Vanessa,6,4050
2025-01-13,Monitor,Felipe,9,3327
2026-12-14,Mouse,Pedro,5,4473
2024-10-17,Notebook,Eduardo,9,3904
2026-09-02,Teclado,André,3,4590
2024-09-23,Teclado,Rafael,2,2291
2025-02-20,Monitor,Eduardo,6,2257
2024-11-17,Notebook,Amanda,7,4223
2025-08-13,Notebook,Diego,1,3873
2024-12-20,Teclado,Larissa,2,3704
2025-11-24,Mouse,Lucas,2,2821
2025-09-19,Notebook,Marcelo,3,2278
2026-01-05,Headset,André,8,3450
2024-10-20,Notebook,Thiago,5,4677
2026-11-07,Notebook,Tatiane,7,1552
2024-11-11,Monitor,Eduardo,2,1990
2025-05-28,Headset,Larissa,9,3598
2024-08-09,Mouse,Vanessa,9,3534
2025-11-12,Mouse,Amanda,1,4277
2025-01-01,Monitor,Diego,4,4164
2025-02-28,Monitor,João,5,3810
2024-08-12,Notebook,Priscila,5,409
2026-10-09,Monitor,Rodrigo,6,3511
2024-05-23,Mouse,Thiago,5,3403
2026-04-12,Headset,Rodrigo,3,112
2024-07-06,Headset,Diego,2,1400
2025-03-05,Teclado,Ana,7,3769
2024-01-07,Headset,Larissa,9,4090
2025-06-23,Teclado,Camila,4,2952
2025-12-04,Notebook,Beatriz,10,3455
2024-11-06,Mouse,Marcelo,9,1914
2025-09-01,Notebook,André,7,1188
2024-10-18,Headset,Aline,4,4681
2024-04-17,Monitor,Larissa,1,1945
2025-02-04,Mouse,Vinícius,10,2523
2026-05-04,Mouse,Vinícius,3,3341
2026-12-31,Headset,Larissa,10,2846
2026-03-24,Notebook,Larissa,8,2558
2024-04-19,Notebook,Larissa,3,4976
2024-01-21,Monitor,Felipe,4,2655
2024-07-13,Notebook,Gabriel,2,748
2024-03-05,Headset,Maria,6,1849
2026-06-15,Teclado,Priscila,6,3249
2024-07-31,Headset,Rodrigo,10,1862
2026-09-04,Notebook,Vinícius,3,4353
2024-10-01,Monitor,Juliana,10,192
2024-09-02,Monitor,Fernanda,7,3040
2025-09-05,Mouse,Camila,2,3706
2025-10-17,Teclado,Marcelo,9,505
2026-05-20,Monitor,Patrícia,6,3211
2025-10-13,Notebook,Felipe,9,2389
2025-08-22,Monitor,Eduardo,2,2368
2025-12-25,Monitor,André,6,4863
2026-10-16,Notebook,Eduardo,10,2849
2024-10-20,Monitor,Maria,6,2347
2024-09-02,Notebook,Maria,9,2394
2024-01-13,Monitor,Felipe,9,1666
2024-10-31,Notebook,Priscila,4,2146
2026-01-18,Notebook,Tatiane,7,932
2026-05-12,Notebook,Eduardo,10,938
2024-10-31,Teclado,Tatiane,10,4695
2024-05-21,Notebook,Eduardo,9,3013
2026-10-24,Monitor,Vinícius,10,1203
2025-06-07,Monitor,Amanda,6,3278
2026-11-26,Monitor,Eduardo,1,3455
2026-10-10,Mouse,Fernanda,8,2801
2025-02-19,Mouse,Renata,9,1506
2026-01-24,Notebook,Felipe,8,279
2026-11-07,Notebook,Vanessa,2,988
2026-12-12,Headset,Patrícia,8,247
2025-01-20,Headset,Renata,7,4802
2025-12-21,Mouse,Thiago,2,362
2026-02-28,Notebook,Pedro,8,3891
2025-07-25,Headset,Amanda,8,4976
2024-12-10,Notebook,João,5,1512
2025-12-06,Monitor,Felipe,10,644
2026-08-03,Monitor,Thiago,5,4218
2025-05-31,Monitor,Vinícius,4,3100
2025-09-28,Monitor,Priscila,5,441
2026-02-03,Monitor,Ana,7,4375
2024-11-16,Mouse,Rodrigo,1,1208
2024-10-12,Headset,Priscila,3,2924
2026-06-20,Notebook,Diego,1,1343
2024-01-12,Mouse,Vanessa,10,1186
2025-12-11,Mouse,Fernanda,9,1731
2024-06-29,Mouse,Tatiane,3,2233
2026-10-13,Teclado,Gabriel,4,1277
2025-12-20,Notebook,Priscila,9,735
2026-11-19,Mouse,Maria,1,975
2025-06-26,Teclado,Carlos,9,4220
2025-01-20,Mouse,João,5,2867
2024-04-21,Monitor,Fernanda,10,2964
2026-04-20,Notebook,Renata,8,3959
2025-10-30,Headset,Diego,10,4270
2024-02-01,Headset,Rodrigo,1,1097
2025-10-21,Notebook,Ana,10,3104
2026-10-30,Mouse,Pedro,9,2104
2026-05-29,Teclado,Thiago,8,238
2025-02-16,Monitor,Tatiane,5,3783
2025-09-28,Headset,João,7,920
2024-10-14,Notebook,Eduardo,2,4473
2025-10-01,Mouse,Juliana,8,4838
2026-10-16,Monitor,Rafael,4,2017
2024-07-19,Teclado,João,3,563
2025-10-26,Monitor,Aline,10,1368
2024-12-05,Teclado,Eduardo,2,2632
2026-04-07,Mouse,Pedro,5,271
2025-10-05,Monitor,Patrícia,3,4813
2025-07-29,Teclado,Rafael,4,1638
2025-08-22,Monitor,Gabriel,4,4218
2026-09-30,Mouse,Gabriel,6,321
2024-02-11,Mouse,Camila,5,767
2025-06-13,Mouse,Maria,7,588
2025-01-18,Mouse,Mariana,10,1823
2024-10-02,Monitor,André,2,1439
2025-06-12,Teclado,Thiago,5,223
2025-07-09,Notebook,Renata,1,4981
2025-01-21,Teclado,Thiago,8,847
2024-10-06,Teclado,Lucas,3,2803
2025-01-07,Teclado,Bruno,5,464
2024-06-11,Teclado,Felipe,6,4850
2026-02-12,Monitor,Juliana,8,3799
2024-08-30,Monitor,Felipe,1,1734
2026-06-18,Monitor,Camila,6,2778
2025-05-20,Mouse,Marcelo,4,4513
2026-04-25,Teclado,Aline,5,3394
2025-11-08,Mouse,Maria,1,4943
2025-08-10,Notebook,Carlos,3,980
2026-09-01,Mouse,Camila,10,61
2026-04-28,Monitor,Diego,4,697
2026-11-09,Teclado,Carlos,3,4267
2026-10-26,Monitor,Rafael,3,3318
2024-08-18,Monitor,Rodrigo,6,1247
2024-06-06,Mouse,Maria,1,3694
2024-07-15,Headset,Ana,6,2621
2025-03-24,Mouse,Priscila,1,722
2026-09-27,Monitor,André,7,1714
2024-05-09,Notebook,Bruno,5,3509
2025-05-01,Teclado,Bruno,6,2323
2025-01-01,Mouse,Rodrigo,6,4571
2024-06-04,Headset,Mariana,3,4409
2025-11-03,Mouse,Camila,5,4062
2025-07-23,Notebook,Gabriel,10,1538
2024-02-20,Notebook,Rafael,9,1787
2026-07-14,Headset,Fernanda,2,926
2026-05-28,Monitor,Tatiane,5,3956
2026-04-18,Mouse,Bruno,5,2252
2026-09-26,Notebook,Juliana,4,4757
2025-05-26,Teclado,Renata,9,3844
2024-11-24,Monitor,André,5,2541
2026-07-15,Mouse,Ana,1,1887
2026-05-11,Teclado,Bruno,4,574
2026-03-21,Headset,Camila,9,4293
2025-02-19,Headset,Priscila,8,1677
2025-10-12,Mouse,Juliana,1,4807
2025-01-02,Mouse,Lucas,4,4472
2024-02-13,Notebook,Amanda,2,1148
2026-06-12,Mouse,Larissa,8,1326
2025-03-28,Monitor,Priscila,10,704
2025-06-24,Mouse,Thiago,4,1788
2026-04-06,Mouse,Tatiane,4,4649
2026-06-13,Teclado,Beatriz,6,2868
2026-01-16,Teclado,Rafael,4,1955
2024-12-12,Teclado,João,4,2369
2026-06-05,Notebook,Camila,8,3874
2026-08-26,Teclado,Pedro,3,3006
2024-04-05,Teclado,Juliana,2,3447
2025-08-10,Teclado,Vanessa,7,2192
2026-10-25,Monitor,Camila,7,4753
2024-12-05,Teclado,Fernanda,6,1853
2024-04-25,Monitor,Tatiane,9,3637
2026-10-23,Notebook,Amanda,5,347
2024-07-30,Monitor,Camila,2,4232
2024-10-13,Teclado,Vinícius,10,3941
2024-05-16,Teclado,Aline,2,1909
2025-09-03,Headset,Rodrigo,7,862
2024-11-28,Mouse,Pedro,7,3788
2026-02-08,Teclado,Vanessa,2,4908
2026-08-18,Teclado,Aline,6,845
2026-10-19,Teclado,Camila,5,2248
2025-02-08,Mouse,Pedro,3,2611
2025-10-27,Mouse,Lucas,1,1755
2025-06-19,Monitor,Rafael,8,543
2025-04-03,Mouse,André,8,3360
2024-10-29,Mouse,Juliana,7,3904
2024-06-01,Mouse,Fernanda,7,2738
2024-11-10,Monitor,Thiago,1,3177
2024-02-09,Teclado,João,3,3144
2024-04-17,Mouse,Patrícia,5,2844
2024-11-29,Mouse,Priscila,1,4297
2025-07-27,Notebook,Diego,3,993
2025-01-08,Monitor,Carlos,4,1323
2024-01-01,Teclado,Thiago,1,4975
2026-06-21,Headset,André,2,1845
2026-11-08,Monitor,Thiago,4,4900
2026-02-16,Mouse,Bruno,3,988
2025-07-17,Teclado,João,2,3926
2024-11-02,Monitor,Renata,3,3683
2024-07-02,Monitor,Maria,3,1470
2026-05-26,Notebook,Felipe,6,4502
2024-09-29,Notebook,Maria,3,4071
2024-06-07,Notebook,Camila,10,2342
2026-09-04,Notebook,Mariana,10,3530
2026-12-14,Monitor,Pedro,9,4355
2025-08-11,Notebook,André,9,4622
2025-06-16,Notebook,Renata,8,1965
2024-06-12,Teclado,Fernanda,4,2554
2025-05-21,Notebook,Rodrigo,4,3176
2025-10-28,Teclado,João,6,3315
2026-11-25,Teclado,Fernanda,2,367
2026-02-12,Monitor,Vanessa,1,4593
2024-03-14,Headset,João,5,3561
2026-02-28,Notebook,Priscila,2,646
2025-06-11,Mouse,Vanessa,5,714
2025-11-30,Monitor,Aline,4,1546
2025-01-13,Teclado,Pedro,1,4234
2024-06-22,Monitor,Eduardo,10,2194
2024-06-20,Notebook,Renata,7,2205
2025-07-08,Teclado,Patrícia,4,2817
2025-12-14,Monitor,Rodrigo,4,809
2026-01-15,Notebook,Renata,10,4205
2024-04-04,Headset,Mariana,1,3289
2024-02-28,Mouse,Lucas,8,1128
2025-08-22,Headset,Mariana,6,1373
2024-09-29,Monitor,Patrícia,1,3599
2026-01-30,Monitor,Maria,2,3590
2026-08-18,Headset,Felipe,8,2432
2026-11-20,Notebook,Bruno,3,904
2024-08-28,Monitor,Lucas,4,882
2026-04-22,Headset,Patrícia,9,4481
2026-11-23,Monitor,Rafael,9,3245
2026-02-12,Notebook,Patrícia,6,929
2025-08-03,Notebook,Vinícius,7,3105
2024-05-29,Headset,Marcelo,6,959
2026-04-03,Notebook,Marcelo,2,922
2024-01-07,Notebook,Vinícius,3,511
2025-11-14,Notebook,Juliana,3,1079
2026-10-17,Teclado,Bruno,10,1993
2025-04-02,Headset,André,9,481
2024-01-22,Notebook,Rafael,3,3299
2024-02-17,Monitor,Pedro,10,4954
2024-05-09,Notebook,Rodrigo,6,3857
2026-08-28,Monitor,Rodrigo,2,2757
2024-11-04,Teclado,Bruno,9,3293
2025-03-20,Monitor,Amanda,2,2335
2025-06-04,Mouse,Maria,2,3603
2026-03-20,Monitor,Felipe,5,2667
2025-01-27,Mouse,Beatriz,3,297
2026-02-24,Monitor,Eduardo,4,314
2024-04-16,Notebook,Gabriel,9,2152
2025-11-14,Monitor,Marcelo,9,693
2024-05-08,Monitor,Maria,6,4784
2025-03-23,Monitor,Gabriel,10,4752
2025-12-20,Headset,Thiago,6,277
2024-01-26,Mouse,Ana,5,3419
2026-09-25,Mouse,Renata,2,4289
2026-07-27,Headset,Bruno,4,1599
2024-06-22,Headset,Priscila,2,4543
2026-07-20,Monitor,Vanessa,3,1884
2024-01-18,Mouse,Eduardo,9,4309
2024-09-25,Monitor,Renata,8,2385
2025-03-03,Notebook,Diego,1,3856
2026-07-05,Mouse,André,10,171
2025-01-25,Teclado,Larissa,8,3673
2024-01-19,Mouse,Larissa,5,598
2024-06-02,Notebook,Amanda,5,2868
2026-08-30,Headset,Rodrigo,6,753
2026-09-15,Headset,Lucas,1,879
2026-06-24,Mouse,Aline,8,2253
2026-01-01,Notebook,Gabriel,7,3633
2026-08-13,Monitor,Tatiane,2,2856
2024-09-14,Mouse,Patrícia,3,1552
2024-05-21,Teclado,Aline,7,672
2026-02-27,Teclado,Mariana,9,1966
2026-07-25,Teclado,Aline,1,3540
2026-09-12,Teclado,Vinícius,8,3719
2024-12-22,Notebook,Mariana,5,396
2025-12-24,Monitor,Mariana,4,2579
2024-11-06,Headset,Rafael,2,116
2025-03-24,Monitor,Maria,9,601
2026-09-08,Notebook,Rodrigo,4,239
2024-11-04,Teclado,Pedro,4,1038
2024-07-30,Headset,Vinícius,5,590
2025-03-15,Mouse,Diego,3,1428
2026-06-30,Mouse,Renata,5,362
2024-03-25,Mouse,Maria,1,860
2025-04-22,Monitor,Lucas,4,830
2024-07-04,Monitor,Beatriz,6,3346
2026-01-03,Headset,Priscila,10,3719
2026-01-03,Monitor,Diego,8,977
2024-09-03,Monitor,Marcelo,5,2645
2024-11-07,Mouse,Vinícius,1,2453
2025-06-24,Notebook,Aline,7,4909
2025-01-13,Monitor,Vinícius,7,978
2026-10-24,Mouse,João,5,4104
2026-03-15,Mouse,Eduardo,6,3112
2025-05-06,Headset,Gabriel,3,2568
2026-08-30,Notebook,Rodrigo,9,4339
2025-09-16,Notebook,Maria,4,1181
2025-05-24,Mouse,Amanda,8,3489
2024-03-29,Teclado,Thiago,6,1460
2024-06-02,Notebook,João,6,4504
2024-11-13,Mouse,Rodrigo,6,566
2024-06-17,Teclado,Vinícius,8,2989
2025-01-05,Monitor,Camila,5,963
2025-07-17,Notebook,Maria,10,3752
2026-05-12,Mouse,Maria,5,4650
2024-10-26,Monitor,Pedro,1,977
2026-08-28,Teclado,Priscila,4,711
2025-08-17,Mouse,Beatriz,5,2684
2026-01-03,Monitor,André,6,4607
2026-08-04,Mouse,Thiago,9,3069
2024-06-01,Mouse,Patrícia,10,1771
2024-09-21,Mouse,Rodrigo,3,4519
2025-11-17,Notebook,Larissa,9,2052
2024-02-17,Headset,Larissa,7,4485
2024-01-01,Headset,Vanessa,6,2975
2026-05-10,Headset,André,10,1630
2025-05-04,Headset,Vinícius,5,1906
2026-05-16,Monitor,Patrícia,1,3214
2026-09-12,Mouse,Ana,6,4651
2025-05-22,Notebook,Vinícius,2,1506
2024-01-11,Headset,Vinícius,2,4868
2024-05-15,Headset,Tatiane,9,3593
2024-03-17,Headset,Rafael,1,4438
2026-06-10,Mouse,Carlos,5,4544
2026-08-18,Headset,Ana,9,3775
2024-08-15,Notebook,Fernanda,10,3557
2025-09-24,Notebook,Eduardo,1,2052
2024-05-25,Notebook,Vinícius,9,3466
2025-11-06,Mouse,Aline,10,2641
2025-06-09,Teclado,Patrícia,6,517
2024-10-01,Headset,Aline,5,4483
2024-04-10,Teclado,Camila,3,4052
2026-03-03,Teclado,Ana,2,4696
2026-09-08,Mouse,Tatiane,7,514
2025-01-01,Monitor,Renata,9,2532
2025-08-13,Notebook,Bruno,5,3980
2026-07-23,Notebook,Tatiane,5,1921
2026-06-16,Teclado,Rafael,6,847
2025-05-13,Notebook,Camila,6,3392
2026-09-02,Mouse,Priscila,6,1443
2026-07-18,Monitor,Maria,3,1279
2024-07-23,Teclado,Renata,1,3133
2024-06-06,Teclado,Patrícia,2,2150
2024-08-09,Mouse,Bruno,4,1985
2026-10-23,Notebook,Larissa,10,4175
2024-04-29,Teclado,Pedro,6,2661
2024-08-02,Notebook,Vinícius,10,4603
2025-05-17,Teclado,Rafael,10,3088
2025-05-16,Monitor,Thiago,3,2662
2026-03-10,Mouse,Priscila,7,4743
2026-04-26,Mouse,Vinícius,2,4692
2024-11-08,Teclado,Rafael,10,1905
2026-02-19,Monitor,Thiago,10,3226
2024-12-08,Teclado,Thiago,2,4550
2024-12-29,Headset,Ana,3,4370
2025-07-04,Headset,Gabriel,3,1430
2024-01-26,Mouse,Juliana,4,645
2024-07-31,Mouse,André,10,4023
2024-05-03,Mouse,Marcelo,9,3411
2024-07-19,Mouse,Priscila,6,3760
2026-11-19,Teclado,Rafael,9,1448
2024-05-25,Monitor,Lucas,5,1207
2026-01-01,Mouse,Eduardo,1,1930
2024-08-27,Monitor,Patrícia,5,3844
2024-03-02,Notebook,Thiago,8,1572
2025-01-15,Notebook,Renata,3,1645
2026-08-26,Teclado,Eduardo,4,1941
2026-11-17,Notebook,Patrícia,3,2083
2024-05-15,Headset,Diego,7,4193
2024-06-09,Notebook,Gabriel,6,3711
2026-04-06,Mouse,Maria,6,2516
2026-12-16,Monitor,Rafael,5,4882
2025-03-22,Teclado,Larissa,1,4677
2026-12-22,Notebook,Felipe,5,893
2024-12-01,Teclado,Tatiane,2,4162
2025-06-05,Monitor,Aline,3,4693
2024-12-30,Monitor,Lucas,5,4327
2025-07-17,Monitor,Carlos,3,3885
2026-09-08,Headset,Patrícia,6,332
2026-05-19,Mouse,Tatiane,4,1156
2024-05-17,Mouse,Mariana,9,1758
2024-02-07,Notebook,Renata,2,4646
2026-05-09,Mouse,Bruno,9,700
2024-02-08,Notebook,Rodrigo,9,4788
2026-05-21,Headset,Beatriz,5,1022
2025-12-20,Mouse,Ana,2,482
2026-04-20,Notebook,Marcelo,3,4663
2026-02-09,Notebook,Larissa,8,2533
2025-03-17,Monitor,Vinícius,4,1668
2026-06-17,Mouse,André,7,3899
2026-04-16,Headset,Tatiane,8,1701
2024-08-30,Headset,Diego,5,3144
2026-01-03,Mouse,Rafael,1,4940
2024-07-15,Monitor,João,4,867
2024-10-09,Headset,Camila,10,830
2026-03-27,Notebook,Gabriel,8,4006
2024-04-17,Monitor,Mariana,3,713
2025-02-15,Notebook,Ana,8,3203
2024-10-03,Mouse,Eduardo,2,3944
2024-06-01,Headset,Maria,4,1470
2025-10-12,Mouse,Mariana,2,4518
2025-12-17,Notebook,Renata,10,1592
2024-06-06,Headset,Mariana,3,4312
2024-09-05,Notebook,Pedro,6,1810
2026-02-09,Notebook,André,4,4922
2024-02-27,Monitor,André,3,1689
2025-04-13,Teclado,Felipe,3,2490
2025-02-16,Monitor,Fernanda,1,1106
2024-01-13,Mouse,Diego,5,4258
2024-12-30,Teclado,Renata,2,2489
2024-08-02,Notebook,Gabriel,6,4793
2025-07-23,Teclado,Bruno,8,66
2024-08-09,Monitor,Camila,1,2106
2025-07-31,Teclado,João,5,818
2024-09-06,Notebook,Juliana,9,1333
2026-03-27,Notebook,João,10,1635
2024-08-25,Monitor,Ana,7,3455
2024-07-05,Notebook,Pedro,6,2299
2025-10-30,Mouse,Vanessa,5,275
2026-09-16,Headset,Aline,9,3263
2026-12-07,Headset,Pedro,2,3496
2026-03-24,Headset,Marcelo,1,3496
2024-03-17,Mouse,Vinícius,9,2538
2025-08-10,Notebook,Vanessa,2,2135
2025-08-05,Monitor,Gabriel,2,416
2025-10-22,Mouse,Renata,3,3873
2025-08-12,Monitor,Marcelo,10,4849
2024-06-23,Mouse,Priscila,8,497
2024-07-09,Teclado,Ana,4,2706
2025-11-01,Headset,Tatiane,2,4720
2026-11-21,Teclado,Marcelo,10,1953
2026-06-07,Notebook,Vanessa,7,2726
2025-08-25,Notebook,Felipe,1,4813
2024-05-13,Teclado,Lucas,9,4973
2024-04-30,Monitor,Lucas,1,2107
2026-06-29,Headset,Fernanda,4,1594
2025-10-06,Notebook,Camila,9,1066
2026-12-05,Monitor,Pedro,2,3686
2026-11-08,Notebook,Ana,4,4933
2024-12-17,Mouse,Ana,2,1516
2025-12-13,Teclado,Aline,7,1410
2025-05-10,Mouse,Aline,2,1654
2025-11-22,Monitor,Rodrigo,6,2044
2025-01-04,Teclado,Marcelo,2,3068
2024-04-09,Monitor,Bruno,1,2518
2024-10-13,Teclado,Renata,6,4698
2024-03-28,Mouse,Vanessa,9,3046
2026-10-13,Notebook,Camila,2,4905
2024-12-20,Teclado,Beatriz,3,323
2026-11-19,Headset,Rafael,4,4426
2024-11-12,Headset,Priscila,7,439
2026-05-24,Mouse,Marcelo,7,2297
2024-05-17,Teclado,Aline,1,348
2026-02-02,Notebook,Vinícius,7,2670
2026-06-29,Notebook,Gabriel,10,2536
2024-09-03,Notebook,Beatriz,7,2331
2025-04-03,Mouse,Carlos,10,1072
2025-06-06,Teclado,Camila,9,4802
2024-06-05,Notebook,Vinícius,8,3222
2024-07-07,Headset,Pedro,8,3918
2026-03-03,Headset,Patrícia,2,2016
2024-06-14,Mouse,Diego,6,2059
2025-02-12,Monitor,Rodrigo,10,3986
2025-05-01,Teclado,Ana,5,4589
2026-09-10,Monitor,Ana,3,1955
2025-04-23,Notebook,Diego,10,2652
2025-07-18,Notebook,Amanda,6,1337
2026-03-27,Notebook,Lucas,3,3632
2024-03-04,Teclado,Aline,10,3469
2025-08-04,Teclado,Pedro,4,1513
2025-06-21,Headset,André,9,2510
2024-08-06,Mouse,Pedro,6,4871
2025-06-14,Headset,Patrícia,1,68
2024-02-22,Mouse,Aline,5,3489
2024-12-13,Headset,Lucas,8,3334
2024-02-21,Monitor,Diego,7,945
2024-02-13,Mouse,Mariana,10,399
2024-05-05,Headset,André,5,4283
2026-06-28,Monitor,Patrícia,8,725
2024-05-19,Monitor,Vinícius,1,2032
2024-06-04,Headset,Tatiane,10,2217
2025-11-04,Headset,Diego,8,1398
2024-04-03,Monitor,Rodrigo,2,1382
2024-03-27,Headset,Diego,3,704
2024-05-08,Notebook,Diego,1,3787
2025-03-13,Teclado,Marcelo,7,1069
2025-11-04,Headset,Thiago,5,597
2026-10-17,Headset,Juliana,3,2412
2024-05-26,Teclado,Eduardo,3,1011
2024-04-12,Monitor,Bruno,9,1080
2024-09-18,Mouse,Rafael,3,2562
2025-05-20,Teclado,Marcelo,7,1591
2025-11-02,Teclado,Patrícia,7,2668
2026-07-06,Teclado,Vanessa,1,2758
2026-11-19,Teclado,Ana,7,693
2024-06-22,Headset,Ana,3,2036
2024-08-31,Headset,Thiago,10,2670
2024-07-01,Teclado,Camila,4,2378
2026-08-11,Mouse,Tatiane,6,157
2025-05-22,Mouse,André,6,3661
2025-05-04,Headset,Patrícia,4,299
2025-12-23,Notebook,Marcelo,10,672
2026-10-13,Mouse,Priscila,7,4236
2026-11-15,Monitor,Rafael,10,4323
2026-08-11,Mouse,Thiago,7,3258
2026-03-10,Monitor,Aline,1,1064
2026-05-17,Monitor,Thiago,5,4415
2025-09-03,Mouse,Thiago,1,4134
